id,scientificNameWithoutAuthor,commonNames,gbifId,powoId,iucnCategory
1428478,Flindersia schottiana,Silver Ash; Bumpy Ash; Cudgerie; Flindosy beech; Floppy leaf-ash; Mountain ash; Northern silver ash; Southern silver ash,7374217,578496-1,LC
1412086,Floerkea proserpinacoides,False mermaidweed; False mermaid; False mermaid weed,5334521,372501-1,
1443716,Florestina tripteris,Sticky florestina,3139605,208131-1,
1376434,Floscopa aquatica,,2765593,172710-1,LC
1497484,Floscopa axillaris,,2765543,172711-1,LC
1497487,Floscopa glabrata,,2765547,172721-1,
1497488,Floscopa glomerata,,2765599,172722-1,LC
1376322,Floscopa leiothyrsa,,2765585,172726-1,
1497489,Floscopa mannii,,2765557,172728-1,EN
1497491,Floscopa peruviana,,2765534,172734-1,
1497493,Floscopa robusta,,2765538,172740-1,
1428479,Floscopa scandens,Climbing Flower Cup,2765559,172742-1,LC
1376341,Floscopa tanneri,,2765582,172744-1,
1443717,Flourensia cernua,American tarwort; Tarbush; Varnishbush,3094540,277219-2,
1508181,Flourensia fiebrigii,,3094544,105220-2,
1843087,Flourensia thurifera,,3094552,208203-1,
1661910,Floydia praealta,Ball Nut; Beefwood; Big Nut; Macadamia; Opossum Nut; Possum Nut,5638129,703654-1,
1376130,Flueggea leucopyrus,Bushweed; Spinous flueggea; Indian snowberry; Spinous fluggea,5382877,348996-1,LC
1641719,Flueggea suffruticosa,Arching bushweed; Suffrutescent securinega,5382858,349011-1,
1398657,Flueggea tinctoria,Tamujo,5382884,914041-1,LC
1422530,Flueggea virosa,Common bushweed; White berry bush; Whiteberry Bush; Anbamar; Chinese waterberry; Snowberry tree; Snowberrytree,5382823,1013601-1,LC
1508210,Flyriella parryi,Chisos Mountain brickellbush; Chisos Mountains brickellbush,3114494,105258-2,
1460623,Fockea angustifolia,Kambroo; Kampbarooa; Kombru; Potatoes,3576109,1004792-1,
1460624,Fockea capensis,Bergkoo; Bergku; Cape Kambro; Kambro; Karoo Kambro,3576094,97433-1,
1460625,Fockea comaru,Comaru; Kamaroo,3576086,97434-1,
1460626,Fockea edulis,Hottentot Bread; Mountain Kambroo; Hottertot Boom,7312137,97438-1,
1431696,Fockea multiflora,Python Vine; Elephant Vine; Giant Kambro; Python Kambro; Python Kambroo,3575990,97445-1,
1360739,Foeniculum vulgare,Fennel; Sweet Fennel; Wild Fennel; Aniseed weed; Common fennel; Bronze Fennel; Giant Fennel; Sweet cumin; Venkel; సోంపు,3034922,842680-1,
1759882,Foetidia asymetrica,,3083069,469356-1,LC
1567744,Foetidia capuronii,,3083075,935651-1,CR
1759491,Foetidia comorensis,,7824863,77117462-1,CR
1567745,Foetidia cuneata,,3083086,935649-1,EN
1567746,Foetidia delphinensis,,3083087,935648-1,EN
1567747,Foetidia dracaenoides,,3083070,935646-1,EN
1567748,Foetidia macrocarpa,,3083076,935655-1,VU
1408090,Foetidia mauritiana,Smelling wood; Stinkwood,3083082,596478-1,
1385698,Foetidia obliqua,,3083090,596479-1,LC
1567750,Foetidia pterocarpa,,3083079,935650-1,EN
1567751,Foetidia retusa,,3083081,596481-1,LC
1423896,Foetidia rodriguesiana,,3083088,897772-1,CR
1567753,Foetidia sambiranensis,,3083080,935654-1,EN
1567755,Foetidia vohemarensis,,3083089,935653-1,VU
1428480,Fokienia hodginsii,Fujian cypress,2684887,262079-1,
1358303,Foleyola billotii,,3052567,284473-1,
1546335,Fontainea australis,,5377885,906131-1,
1414749,Fontainea pancheri,,5377890,349019-1,LC
1546339,Fontainea picrosperma,Blushwood tree,5377887,349020-1,LC
1546340,Fontainea rostrata,,5377883,906133-1,
1546342,Fontainea venosa,,5377886,906134-1,
1609104,Fontanesia fortunei,Fontanesia; Syrian privet,3683625,608842-1,
1746108,Fontanesia philliraeoides,,7344906,608844-1,
1825655,Forchhammeria iltisii,,8010651,77135556-1,VU
1491144,Forchhammeria pallida,,7550106,349022-1,LC
1491148,Forchhammeria trifoliata,Bastard Dogwood; Wild Craboo,8399666,105284-2,LC
1445485,Forcipella cleistochlamys,,5574460,49005-1,
1445486,Forcipella involucrata,,5574458,49006-1,
1445488,Forcipella madagascariensis,,5574454,49008-1,
1445489,Forcipella repanda,,5574452,49009-1,
1423897,Fordia cauliflora,,5350420,495329-1,LC
1419615,Forestiera acuminata,Eastern swampprivet; Swamp privet; Eastern Swamp Privet; Eastern Forestiera; Eastern Lowland Forestiera; Eastern Swamp Forestiera; Texas forestiera,3172390,30282606-2,LC
1443723,Forestiera angustifolia,Narrowleaf Forestiera; Elbowbush; Texas swampprivet; Texas forestiera,3172386,608846-1,LC
1609105,Forestiera cartaginensis,Central American olive,3683498,105290-2,NT
1609106,Forestiera corollata,,3683454,60447007-2,EN
1409643,Forestiera eggersiana,Inkbush,3172378,105294-2,LC
1715280,Forestiera isabeliae,,9090702,77100317-1,CR
1419616,Forestiera ligustrina,Upland swampprivet; Southern Glade Forestiera; Southern Glade Privet; Upland Swamp Privet; Southern privet,3172392,608862-1,
1609112,Forestiera macrocarpa,,3683267,105299-2,EN
1609113,Forestiera phillyreoides,Desert olive; Desert olive forestiera,3172382,608867-1,LC
1419617,Forestiera pubescens,Stretchberry; Desert olive; Downy Forestiera; Dwarf swamp privet; Elbow Bush; Spring herald; Downy Elbowbush; Elbowbush,3172385,608873-1,
1443725,Forestiera reticulata,Netleaf swampprivet; Netleaf Forestiera; Netleaf Swamp privet,3172379,105314-2,LC
1409644,Forestiera rhamnifolia,Caca ravet,3172389,608877-1,LC
1409645,Forestiera segregata,Florida privet; Florida swampprivet; Florida Forestiera; Forestiera; Southern Privet,3172384,105319-2,LC
1408091,Forgesia racemosa,,5617104,791174-1,
1360821,Forsskaolea angustifolia,,4102001,854037-1,
1695234,Forsskaolea candida,Namib Nettle,8076412,854038-1,
1380240,Forsskaolea procridifolia,,4101910,854044-1,NT
1356204,Forsskaolea tenacissima,Desert Nettle; Sama plant,4101888,854046-1,
1401938,Forsteronia acouci,,3618404,79018-1,
1460635,Forsteronia chiriquensis,,3618221,105354-2,
1460640,Forsteronia duckei,,3618019,105359-2,
1460642,Forsteronia glabrescens,,3617908,79049-1,
1405509,Forsteronia gracilis,,3617897,79050-1,
1401949,Forsteronia guyanensis,,3617866,79052-1,
1460644,Forsteronia laurifolia,,3617851,79054-1,
1460648,Forsteronia manausana,,7636396,77210416-1,
1460651,Forsteronia myriantha,,3617628,105373-2,
1407197,Forsteronia obtusiloba,,3617604,79068-1,
1460660,Forsteronia spicata,,3617254,79089-1,
1844237,Forsythia × intermedia,Showy Forsythia; Forsythia; Border forsythia,5415054,608891-1,
1609119,Forsythia europaea,European Forsythia,5549548,608888-1,LC
1419618,Forsythia giraldiana,Early forsythia; Giraldi's Forsythia,7325954,608890-1,
1419619,Forsythia intermedia,Forsythia; Showy Forsythia; Border forsythia; Golden bells; Cultivated Forsythia; Garden Forsythia,5415054,,
1609120,Forsythia japonica,,5549540,608892-1,
1419620,Forsythia ovata,Early forsythia; Korean forsythia,5415055,608896-1,EN
1392356,Forsythia suspensa,Weeping forsythia; Golden bell; Forsythia; Goldenbells; Hanging Golden bell; Weeping goldenbells; Trailing forsythia; Weeping Golden Bells; Golden Bells; Weeping golden bell; Yellow Bell; Chinees klokje; Zlatovka (Zlatý dážď); Forsycja zwisła; Jelliefishjimmie; Χρυσή καμπάνα,5415056,608900-1,
1609126,Forsythia togashii,,5549515,608901-1,
1398098,Forsythia viridissima,Greenstem forsythia; Green stemmed forsythia; Greenish flowered Forsythia; Chinese golden bell tree; Korean forsythia; Chinese gold bell; Green stem forsythia; یاس زرد,5415053,608903-1,
1392355,Forsythia x intermedia,Forsythia; Showy forsythia; Border Forsythia; Common Forsythia; Golden bells; Cultivated forsythia,5415054,,
1419166,Fortunearia sinensis,,3702480,430654-1,
1428481,Fortunella hindsii,Hong Kong kumquat; Dwarf kumquat,5421187,,
1392357,Fortunella japonica,Round kumquat; Swingle round Kumquat; Marumi kumquat; Round cumquat; Kumquat; Cumquat; کامکوآت; لیمو چهار فصل، کامکوات،,5421184,,
1483076,Fosterella micrantha,,5288013,105404-2,
1418112,Fosterella penduliflora,,5288015,105406-2,
1483083,Fosterella rusbyi,,5288020,105409-2,
1419167,Fothergilla gardenii,Dwarf witch alder; Dwarf witchalder; Coastal Witch Alder; Dwarf fothergilla; Witch alder; Witchalder,5406815,105421-2,
1819399,Fothergilla latifolia,Mountain witchalder,10865929,60464405-2,
1419168,Fothergilla major,Mountain witchalder; Witch alder,5406814,,
1548570,Fouquieria burragei,Pichilingue,3874347,105425-2,EN
1822827,Fouquieria columnaris,Boojum Tree; Boojumtree; Mexican Tree Ocotillo,3874352,1092291-2,VU
1548572,Fouquieria diguetii,Adam's tree,3874338,105427-2,VU
1859610,Fouquieria fasciculata,,3874358,105428-2,
1548574,Fouquieria formosa,,3874355,827953-1,LC
1548575,Fouquieria leonilae,,3874360,105431-2,EN
1548576,Fouquieria macdougalii,Mexican tree ocotillo,3874351,105432-2,LC
1548577,Fouquieria ochoterenae,,3874344,105433-2,EN
1548579,Fouquieria shrevei,,3874346,105436-2,EN
1443729,Fouquieria splendens,Ocotillo; Vine cactus,2927459,105437-2,
1392358,Fourraea alpina,,5376286,914043-1,
1508215,Foveolina dichotoma,,3121745,945199-1,
1667445,Fragaria × ananassa,Garden Strawberry; Strawberry; Cultivated strawberry; Dessert strawberry; توت فرنگی; Common Strawberry; Culinary Strawberry; Cultivated Fragaria; Grocer's Strawberry; Strawberry Fruit; Sweet Strawberry,3029912,30117681-2,
1871157,Fragaria × vescana,,3030106,939019-1,
1408979,Fragaria chiloensis,Beach strawberry; Chilean strawberry; Sand Strawberry; Pine strawberry; Chiloe strawberry; Coastal strawberry; Pacific beach strawberry,7738624,724988-1,
1737561,Fragaria moschata,Hautbois Strawberry; Hautboy Strawberry,3029809,60441586-2,
1392361,Fragaria moschata,Hautbois strawberry; Hautboy Strawberry; Musk strawberry; Тууар джилек,3029809,,
1721622,Fragaria nipponica,Japanese Strawberry,3029900,725065-1,
1667455,Fragaria nubicola,,3029943,725070-1,
1667456,Fragaria orientalis,Oriental strawberry,3029834,725074-1,
1363991,Fragaria vesca,Wild strawberry; Woodland strawberry; Wood strawberry; European strawberry; Alpine strawberry; European wild strawberry; Garden strawberry; Alpine Strawberries; California strawberry; Hillside Strawberry; Thin leaved Wild Strawberry; Ode'imin; Strawberry; Адам джилек; Mock Strawberry; Carpathian Strawberry; Frag; Snake Berry; Bosaardbei,3029817,30074127-2,
1420364,Fragaria virginiana,Wild strawberry; Virginia strawberry; Scarlet strawberry; Ode'imin; Thick leaved Strawberry; Common Strawberry; Blue leaf strawberry; Mountain strawberry; Woods Strawberry; American Strawberry,3029801,318974-2,
1397387,Fragaria viridis,Green Strawberry; Creamy strawberry; Small wild strawberry; Wild Strawberry; Strawberry,3029984,60441587-2,
1420365,Fragaria x ananassa,Strawberry; Garden Strawberry; Cultivated strawberry; Dessert strawberry; Pine strawberry; توت فرنگی,3029912,,
1397259,Fragaria x ananassa,Garden Strawberry; Pine strawberry; Strawberry,7801788,,
1487055,Frailea buenekeri,,7284188,277230-2,EN
1487057,Frailea castanea,,7284155,105526-2,LC
1487058,Frailea cataphracta,,7284131,105527-2,NT
1487059,Frailea chiquitana,,3958244,105530-2,DD
1833761,Frailea diersiana,,11203737,77212391-1,
1864879,Frailea gracillima,,7284066,105535-2,
1487065,Frailea mammifera,,7284020,133233-1,EN
1487066,Frailea phaeodisca,,3957627,133240-1,VU
1487068,Frailea pumila,Fraelia Cactus,7280928,105556-2,LC
1487069,Frailea pygmaea,,7280880,105558-2,LC
1487070,Frailea schilinzkyana,,7283861,133247-1,VU
1487071,Frailea stockingeri,,7283852,1005218-1,
1600884,Francoa appendiculata,Bridal Wreath; Lilybo flower,6035404,791180-1,
1419084,Francoa sonchifolia,Bridal wreath; Bridalwreath; Maiden's wreath,6035390,,
1360257,Frangula alnus,Glossy buckthorn; Alder buckthorn; Glossy False Buckthorn; Breaking buckthorn; Butcher's Frick Tree; Frangula; European alder buckthorn; Ponjemiestâ; Draighean Fearna; Fragile Alder Buckthorn; La Bourdaine,3039454,717344-1,LC
1360258,Frangula azorica,Azorean Buckthorn; Azores buckthorn; Large leaved Buckthorn; Sanguinho,7930611,717352-1,LC
1665676,Frangula betulifolia,Beechleaf frangula; Birch leaf buckthorn; Birchleaf buckthorn; Beechleaf buckthorn; Birch Leaf False Buckthorn,3039465,105598-2,LC
1824751,Frangula breedlovei,,8092180,77137946-1,EN
1420326,Frangula californica,California coffeeberry; California buckthorn; Californian buckthorn; Coffeeberry; California coffee berry; Coffee berry,3039459,717357-1,LC
1665678,Frangula capreifolia,,3874736,717359-1,LC
1420328,Frangula caroliniana,Carolina Buckthorn; Indian cherry; Yellow Buckthorn,3039468,717360-1,LC
1825657,Frangula circumscissa,,8138817,77137950-1,VU
1665679,Frangula crenata,,7273631,717363-1,LC
1826876,Frangula darienensis,,7764179,77137951-1,DD
1665681,Frangula discolor,,3874617,717365-1,LC
1397388,Frangula dodonei,Alder buckthorn; Breaking buckthorn; Butcher's Frick Tree; Glossy Buckthorn,7273623,,
1824750,Frangula grandiflora,,8249768,77137953-1,DD
1665693,Frangula mucronata,,3877732,105610-2,LC
1825656,Frangula oreodendron,,8021284,77137961-1,LC
1825658,Frangula pendula,,7884267,77137962-1,LC
1726217,Frangula polymorpha,,7274018,105616-2,
1665697,Frangula pringlei,,3877499,105621-2,LC
1815617,Frangula purshiana,Cascara Buckthorn; Cascara; Bearberry; Bearwood; Chittam Bark; Californian Buckthorn; Cascara false buckthorn; Pursh's buckthorn; Western buckthorn,8286637,30426867-2,LC
1665701,Frangula rubra,Sierra coffee berry; Red buckhorn; Red buckthorn; Sierra coffeeberry,3039457,105624-2,
1399186,Frangula rupestris,Rock buckthorn,3877335,717398-1,LC
1665703,Frangula sphaerosperma,West Indian buckthorn,3039467,980492-1,
1548583,Frankenia boissieri,,3873713,366224-1,
1362876,Frankenia capitata,Sea heath,3873617,366232-1,
1548587,Frankenia chilensis,,7385830,277232-2,
1356271,Frankenia corymbosa,,3873636,366245-1,
1399836,Frankenia ericifolia,,7974825,366259-1,
1358620,Frankenia hirsuta,Hairy Sea heath,8139414,366280-1,
1363136,Frankenia laevis,Sea heath; Creeping Sea Heath,7273513,366294-1,
1548625,Frankenia patagonica,,3873648,105653-2,
1548626,Frankenia pauciflora,Sea Heath; Southern sea heath,7273498,366323-1,
1363134,Frankenia pulverulenta,European seaheath; Annual Sea Heath; European sea heath; Wisp weed,2874692,366332-1,
1548633,Frankenia repens,Mat Sea Heath; Seaheath,3873627,366334-1,
1363137,Frankenia thymifolia,,3873783,366349-1,
1832885,Frankenia triandra,,3873751,366352-1,
1661911,Franklandia fucifolia,,3998992,703655-1,LC
1420772,Franklinia alatamaha,Franklin tree; Franklintree,5421082,105657-2,EW
1548949,Frasera albicaulis,Cusick's frasera; Modoc frasera; White stem frasera; Whitestem frasera; White stemmed frasera,3169993,367667-1,
1412088,Frasera caroliniensis,American columbo; Carolina Gentian,3169980,367672-1,
1548952,Frasera fastigiata,Clustered Green Gentian,3170014,105744-2,
1443748,Frasera parryi,Coahuila frasera,3170021,367686-1,
1443751,Frasera speciosa,Monument plant; Elkweed; Deer's ears; Green gentian; Columbo; Deer ears; Showy frasera,3169998,367689-1,
1443752,Frasera tubulosa,Kern frasera,3170023,105763-2,
1443753,Fraxinus albicans,Texas ash,3682574,608909-1,NT
1397619,Fraxinus americana,White ash; American ash; Cane ash; Shamel Ash; Texas ash; Jasen (Serbian); Medicinal plants,3172327,105770-2,CR
1362009,Fraxinus angustifolia,Narrow leaved Ash; Southern ash; Desert ash; Narrow leafed Ash; زبان گنجشک; Narrow leaf ash; Claret ash; Algerian Ash,7325877,332095-2,LC
1609128,Fraxinus anomala,Single leaf ash; Dwarf ash; Singleleaf ash; Utah ash,3172366,608916-1,LC
1609130,Fraxinus baroniana,,3684866,608932-1,VU
1609131,Fraxinus berlandieriana,Berlandier ash; Mexican ash; Rio Grande Ash,3172326,608933-1,LC
1609134,Fraxinus bungeana,Northern ash,3684700,608947-1,LC
1443756,Fraxinus caroliniana,Carolina ash; Water ash; Florida ash; Pop ash; Swamp ash,3172339,608957-1,EN
1609137,Fraxinus chinensis,Chinese ash,3172325,608968-1,LC
1443757,Fraxinus cuspidata,Fragrant ash; Flowering ash,3172367,608985-1,LC
1359670,Fraxinus dimorpha,Wild Ash,3684179,608990-1,EN
1443758,Fraxinus dipetala,California ash; Two petal ash; Chaparral Flowering Ash; Flowering ash,3172359,105824-2,LC
1361864,Fraxinus excelsior,Ash; European ash; Common Ash; Black ash; Golden Ash; Esche; Sourwood; Jasen,3172358,609009-1,NT
1408093,Fraxinus floribunda,Himalayan manna ash; East Indian Ash; Himalayan ash,7326078,609022-1,LC
1609141,Fraxinus greggii,Gregg ash; Gregg's ash; Littleleaf Ash,3172372,105830-2,LC
1428484,Fraxinus griffithii,Formosan ash; Griffith's ash; Himalayan ash; Philippine ash; Evergreen tropical ash,6433113,609034-1,LC
1609147,Fraxinus lanuginosa,Japanese Ash,7325997,609071-1,LC
1412090,Fraxinus latifolia,Oregon ash,3172343,609072-1,NT
1609148,Fraxinus longicuspis,Japanese ash,3683082,609077-1,LC
1609150,Fraxinus mandshurica,Manchurian ash; Japanese ash,6433032,609086-1,LC
1609151,Fraxinus micrantha,Himalayan Ash,3682890,609093-1,DD
1412091,Fraxinus nigra,Black ash; Water ash; Hoop ash; Swamp ash; Brown ash; Aagimaak; Baapaagimaak,3172369,609112-1,CR
1362963,Fraxinus ornus,Manna ash; Flowering ash; Manna; Flake Manna; South European Flowering Ash,3172347,609128-1,LC
1609155,Fraxinus paxiana,,3682241,609151-1,LC
1392363,Fraxinus pennsylvanica,Green ash; Red ash; Downy ash; Northern red ash; Mótó'e; Pennsylvania ash; Pennsylvanian Ash,3172348,105864-2,CR
1609156,Fraxinus platypoda,,7326208,609162-1,LC
1412092,Fraxinus profunda,Pumpkin ash,3172363,105892-2,CR
1609160,Fraxinus purpusii,,7326178,105905-2,LC
1412093,Fraxinus quadrangulata,Blue ash; Four angled ash,3172370,609183-1,CR
1821019,Fraxinus schiedeana,,7326139,609210-1,
1419622,Fraxinus sieboldiana,Chinese flowering ash; Siebold ash; Asian flowering ash; Maries' ash,3684169,609216-1,LC
1609165,Fraxinus sogdiana,Tianshan ash,3684116,928001-1,LC
1609166,Fraxinus stylosa,,3683999,609233-1,LC
1419623,Fraxinus uhdei,Shamel ash; Evergreen ash; Tropical ash,3172371,105922-2,LC
1443766,Fraxinus velutina,Velvet ash; Arizona ash; Desert ash; Arizon ash; Leather leaf,3172334,609264-1,LC
1609170,Fraxinus xanthoxyloides,Afghan Ash,7996293,609273-1,LC
1844238,Freesia × kewensis,Freesia,10673640,77163556-1,
1397585,Freesia alba,White freesia,,,
1392364,Freesia corymbosa,Common Freesia; Common Kammetjie,2747130,437009-1,LC
1556241,Freesia fergusoniae,Riversdale Freesia; Riversdale Kammetjie,2747059,437013-1,
1556243,Freesia grandiflora,Forest Freesia; Forest Kammetjie,2747060,437017-1,
1419205,Freesia laxa,False freesia; Pink bermudiana; Scarlet Freesia; Scarlet Kammetjie; Star of the Veldt; Woodland painted petals,2747067,983608-1,
1419206,Freesia leichtlinii,Freesia; Dune Kammetjie; White Freesia; Leichtlin's Freesia,2747079,437022-1,
1362582,Freesia refracta,Common freesia; Garden Freesia; Kleinkaroo Kammetjie; De Rust Freesia; Freesia; Gourits Freesia; Worcester Freesia,2747084,437030-1,
1556247,Freesia speciosa,Showy Freesia; Showy Kammetjie,2747126,437033-1,
1556249,Freesia viridis,Green Kammetjie,2747100,983611-1,
1396454,Fremontodendron californicum,California flannelbush; California Fremontia; Flannelbush; Flannel bush; Fremontia,3152160,105962-2,LC
1396455,Fremontodendron mexicanum,Mexican flannelbush; Mexican Fremontia,3152158,105969-2,EN
1420181,Frerea indica,,5525642,,
1638072,Freycinetia angustifolia,,2863089,670379-1,
1415530,Freycinetia arborea,'ie'ie; Ie'ie; ‘ie‘ie; ʻIeʻie,2863003,670384-1,
1638082,Freycinetia banksii,Kiekie,2863182,670394-1,
1638084,Freycinetia baueriana,Mountain Rush; Palm Lily; Screw Palm,2863115,670396-1,CR
1427043,Freycinetia cumingiana,Climbing Pandanus; Flowering pandanus,2863024,670429-1,
1638133,Freycinetia elegantula,,2863084,670444-1,
1414525,Freycinetia graminifolia,,2863074,670469-1,
1415538,Freycinetia lorifolia,,2862923,670519-1,
1638231,Freycinetia multiflora,,2863054,670544-1,
1415541,Freycinetia novocaledonica,,2862894,670552-1,
1638255,Freycinetia percostata,,2862945,670565-1,
1638290,Freycinetia sarawakensis,,2862952,670595-1,
1638294,Freycinetia scandens,Climbing Pandanus,2863004,670598-1,
1415542,Freycinetia schlechteri,,2863222,670600-1,
1638304,Freycinetia spectabilis,,2863053,670605-1,
1415544,Freycinetia sulcata,,2863232,670617-1,
